AppID,Name,Primary_Genre,Price,Review_Score_Pct,Review_Count,Playtime_Hours,Languages_Count,Multiplayer
1783800,Crossroad OS,Adventure,0.044005177079656434,0.9882599580712788,0.00021126390138028622,0.00048037331869338454,0.07766990291262135,0
1619230,The Star Named EOS,Adventure,0.10577715025297094,0.9613385315139702,0.00037596351429308077,0.0013302645748432189,0.10679611650485436,0
1001240,VR Flight Simulator New York - Cessna,Simulation,0.14107542063772208,0.4192592592592593,4.311508191434413e-06,0.0,0.009708737864077669,0
1550660,Oakrot - it's literally a book,Casual,0.0,1.0,1.7246032765737657e-06,0.0,0.009708737864077669,0
348550,GUILTY GEAR XX ACCENT CORE PLUS R,Action,0.044005177079656434,0.9604965733145909,0.006185289651431809,0.006482400388521717,0.07766990291262135,1
316600,QP Shooting - Dangerous!!,Action,0.04694669961171903,0.9285505978419364,0.0004208031994839987,0.0010082560864883125,0.009708737864077669,0
358310,Blake Stone: Planet Strike,Action,0.006471349570537711,0.7201646090534979,3.707897044633595e-05,2.1115310711797122e-05,0.009708737864077669,0
932980,Axis Football 2018,Simulation,0.058712789739969413,0.6317767042404723,0.00010175159331785215,0.002232944107772546,0.009708737864077669,1
1015090,Last Day of Rome,Indie,0.14107542063772208,0.4726930320150659,0.00013538135721104054,0.0,0.06796116504854369,0
2585580,Legacy of Sin: Ill-Boding,Casual,0.09165784209907048,0.7407407407407407,0.0,0.0,0.2815533980582524,0
1547090,Fantasma,Action,0.058712789739969413,0.5555555555555556,6.8984131062950595e-06,0.0,0.009708737864077669,1
364100,Space Robot Samurai Zombie Slayer,Action,0.02341451935521826,0.6392914653784219,2.586904914860647e-06,2.6394138389746404e-05,0.009708737864077669,0
1088160,Led It Rain VR,Action,0.0,0.7925925925925925,8.623016382868825e-06,0.0,0.009708737864077669,0
574740,Fausts Alptraum,Adventure,0.0,0.9353535353535354,0.0009787123594556116,0.0007812664963364936,0.009708737864077669,0
415530,"Fly, Glowfly!",Casual,0.058712789739969413,0.7925925925925925,0.0,0.001166620916826791,0.029126213592233007,0
458170,SpiritSphere DX,Action,0.11754324038122133,0.7887517146776406,2.9318255701754007e-05,0.0009660254650647183,0.009708737864077669,1
1073130,Rivals Squad,Action,0.0,0.7619914996964177,3.5354367169762185e-05,0.0,0.019417475728155338,1
667870,MINDNIGHT,Free To Play,0.0,0.8429679260500029,0.002556724357520607,0.0021537616926033064,0.009708737864077669,1
525100,SLIVER.tv,Utilities,0.0,0.5587076438140268,2.328214423374583e-05,0.0,0.009708737864077669,0
1657600,Christmas Stories: Puss in Boots Collector's Edition,Adventure,0.058712789739969413,0.8585858585858586,1.7246032765737657e-06,0.0,0.009708737864077669,0
530960,ROM: Extraction,Action,0.058712789739969413,0.6220966729441306,8.450556055211448e-05,0.0002744990392533626,0.009708737864077669,0
2993780,FANTASY LIFE i: The Girl Who Steals Time,RPG,0.5293563948699848,0.9214779699372799,0.006531072608384848,0.0143003441795646,0.08737864077669902,1
38740,EDGE,Action,0.00894222849747029,0.9153921469327122,0.0018746437616356825,0.0006704111150995587,0.10679611650485436,0
325110,Save the Furries,Casual,0.020472996823155665,0.7294685990338163,2.2419842595458944e-05,1.0557655355898561e-05,0.04854368932038834,0
